text,label
Ku mau tarawih dulu.... .Kalian kalau lgi g ada halangan jangan lupa sholat yaaaa.Bye bye,0
"habis baca pengalaman orang yang menderita gerd, ternyata yang dirasain sama kayak gue hueee.emang yang paling ditakutin tuh rasa cemas kalo gerd nya kambuh, karna kalo kambuh pikiran jadi kmn jadi stress :(",0
"Resah gelisah mengiringi, berharap ada yang mengerti, berharap tak ada di sini.",1
Cintaku harus jujur....bila di dekatmu hatiku senang bila jauh hatiku gelisah....inikah cinta yang sebenarnya?,0
Gelombang kegembiraan menyelimuti tubuhku membuat hatiku yg paling dalam menjadi gelisah. #Again,0
di malam hari.menuju pagi.sedikit cemas.banyak rindunya,0
Teliti kecemasan ibu hamil bikin saya juga cemas..Sayangnya saya bukan ibu hamil,0
"Kaya karakter lain tuh kaga ada yg peduli sm al even angga pun baik sih back up al michi jagain reyna rendy handle kantor, tapi art nya aja bisa santai bgt yg nanyain kondisi al cmn mirna, trs keluarga papsur terlihat cemas karna andin nangis aja keluarga kuyang gausah ditanya",0
"degan ih jadi gelisah gini, laper jugaa bismillah yaa",1
Jangan membandingkan dirimu dengan orang lain. Iri hati hanya membuat jiwamu gelisah. Jadi diri sendiri. ##katamutiara,0
-dips! Takut bgt ngeliat revisi yg dikasih sama dosen. Deg degan. Cemas. Pusing. Ga tenang ,0
"Durian mengandung banyak asam amino triptofan, yang berguna untuk mengurangi rasa gelisah, depresi dan mengobati insomnia.",0
Akan selalu ada tenang di sela-sela gelisah yang menunggu reda,0
Say! Kalian ada ga yg cemas ttg kesehatan? Ada tips supaya ga terlalu over cemasnya?,1
Selalu memikirkan dan gelisah karena urusan duniawi itu sama dengan marah atau tidak ridlo dengan Allah. Tidak ridlo pada keputusan Allah dan tidak bisa sabar atas ujian-Nya...(Gus Baha),0
"Bila kau cemas dan gelisah akan sesuatu, masuklah ke dalamnya sebab ketakutan menghadapinya lebih menganggu daripada sesuatu yang kau takuti sendiri. – Ali bin Abi Thalib.#AliSyahidMihrab",0
"Alhamdulillah banget, walaupun tugasnya seabrek minggu ini tp gak grusah grusuh cemas malah lebih kalem, nyantuy ngerasa yg gk diburu mau ngumpul awal akhir mah sama aja penting ontime",0
"Tadi lalu tepi Tanah Perkuburan Selayang Baru. Ada jenazah Covid-.  orang frontliners sedang uruskan jenazah, lengkap berPPE. Hujan sangat lebat. Jalan tu sempit, so bertembung dengan  kereta. Nampak muka diorang macam gelisah dan kelam kabut. Saya reverse, bagi laluan.",0
Jangan biarkan kesulitan membuatmu gelisah. Karena bagaimanapun juga hanya dimalam yg paling gelap bintang-bintang tampak bersinar terang...(Ali bin Abi Thalib),0
Gak enak hati gak tenang pokoknya gelisah :( banyakin dzikir yukk,1
"Syahdu malam berlagu sepi, mengiring rawan dalam taman hati, gelisah menanti meminta berkompromi, sedang hati kian menagih janji. ..Kepada ia yang dicipta sang pencipta kutaruh kembali sepucuk cinta dalam selusin duka..Akan duka kembali terbuka kala mata tertutup kama?",0
"Jika Hati Gelisah, Pikiran Resah, Katakan pd diri: Ada ALLAH yg akan Melindungi   #RamadhanH   .. #CzHTE",0
"Baru kali ini gue susah tidur, gelisah gitu overthinking, tapi karena drakor :((",0
Jangan membandingkan dirimu dengan orang lain. Iri hati hanya membuat jiwamu gelisah. Jadilah diri sendiri.,0
"Ya Allah, aku berlindung kepadaMu dr rasa gelisah &amp; sedih, lemah &amp; malas, pengecut &amp; kikir, dibebani hutang &amp; dikuasai manusia (HR Bukhari)",0
"di malam hari menuju pagi, sedikit cemas banyak mulesnya",0
Agak tkut trus gelisah gitu...,1
"TAURUS, Keuangan: Pemasukan masih cukup baik dan selalu ada saja rejeki yang datang, tak perlu cemas dan berkecil hati. #watak",0
paham ga sii hidup yg skrg ini lebih tenang damai tp sepi. kalo dlu happy bgt jingkrak jingkrak mulu tp gelisah kacau,0
..Kak Hoseok kenapa makin  yaa ()...,0
mulai gelisah sama perjalanan hidup yang gini gini aja,1
gelisah gini eh,1
"MAKSUDNYA KEK,, gelisah ajaaa",0
"Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mend #absolute",0
Untung di hape gw gak ada shopee/tokped dan saudara seperguruan lainnya jadi tenang gak  gelisah tiap cek M-Banking,0
Ini gw knp gelisah bgt?!!!,1
suka cemas kalo ngeliat orang kelamaan sujud. takutnya meninggal dadakan ,0
"dan sampe jam segini masih ada yg nanya strategi.karena katanya udh dm kesana kemari blm dibales juga.kasian yg mau ngevote pada panik...mau ngeshare ntar di salahin, nggak ngeshare fans bnyak yg gelisah krn blm ngevote",0
gimana ya ngilangin rasa cemas,1
Gelisah bgtt dr td kenapa yaaa,1
Jangan membandingkan dirimu dengan orang lain. Iri hati hanya membuat jiwamu gelisah. Jadi diri sendiri.,0
gw kenapa cemas-cemas mulu ya dari kemarin...,1
Ya Allah ak cuma minta hidup aman tentram dan damai tanpa dihantui rasa cemas doang ya Allah ,1
yeah pak at this point it's nothing to me tidur bangun rasanya sama aja cemas takut menghantui pien,0
Sebagian jomblo mulai gelisah mikir bakal nikung gebetan siapa untuk diajak malming nanti..,0
"Jika hatimu sedih dan tak ada yang mendengarkan gelisah gundamu, cukup datang aja pada Allah, dia pasti ngerti apa yang ada di hatimu ...",0
"Jangan gelisah untuk kesedihan, percayalah Allah sudah menyiapkan kebagian di depan sana:)",0
Imanmu perlu dipertanyakan jika punya hutang tapi hatimu tidak gelisah setiap hari.,0
"Seneng deh honey udh lahiran, udh ga gelisah lagi hehehe..",0
Mau makan tapi luna lg gelisah  padahal matanya udah kriyep ,0
gelisah banget berasa dipanggil kamu zz,0
" hari wifi rumah mati, orang rumah gelisah bener boss. Kerjaan terhamat jg karena jarang punya kuota wkwkw",0
"gue baru nonton Vincenzo  hari yang lalu dan nontonnya ngebut bgt, alhasil sekarang malem malem gelisah gara gara ga rela dramanya abis .tapi puassssss bgt sama endingnya",0
Lama lama jantungnya kerasa mau copot kalo gelisah gini,1
"sekarang tu tiap hari bawaannya cemas terus, berasa kek lagi nunggu sidang skripsi gitu lo. paham kan ya rasanya deg degan, khawatir, takut. bedanya kalo skrg gatau yg dicemasin tu apa",1
Kebiasaan suka cemas gajelas,1
dugaan jumaat jari terbelit dgn jari sebelah haih cemas,0
"Durian mengandung banyak asam amino triptofan, yang berguna untuk mengurangi rasa gelisah, depresi dan mengobati insomnia.",0
-rek kalian kalau mulai cemas ngapain biar reda?,1
Knpsih kalo minum kopi bawaan nya gelisah  ‍‍,0
“Damai sejahtera Kutinggalkan bagimu. Damai sejahtera-Ku Kuberikan kepadamu. Janganlah gelisah dan gentar hatimu!”..Damai di hati. Damai pula apa yang kau tulis dengan jari-jarimu. ..Semangat pagi..Tuhan memberkati.,0
kaya make narkoba bawaan nya gelisah klo blom ada kepastian yg jelas ngentot,0
pen tidur tpi gelisah.pahamkan?,1
"Jangan terlalu cemas, ceritamu ditulis oleh penulis skenario terbaik",0
"Tidak perlu terlalu cemas, jika niatmu baik dan kamu mau mengusahakannya dengan baik dan benar, InshaaAllah cepat atau lambat pasti ketemu jalannya. Percayalah.",0
"Cemas terus setiap bulannya, apalagi sedang berada di luar rumah",0
"itu kalau lagi cemas/khawatir, parnonya berlebihan loh. ^^",0
Gelisah tapi gatau sebabnya tuh gaenak bgt yaaaa daritadi deg deg an. Semoga semuanya baik aja,1
TIEL WA SEPI GUE YG GELISAH ALLAHU AKBAR,0
"...aku sampai gelisah meratapi kisah fiktif itu dulu, kali ini datang di kenyataan seseorang, hal hal seperti itu bisa kita upayakan dengan selalu berdoa, meminta petunjuk, berlindung kepada Maha Pelindung, hidup dengan demikian tenang, tak takut dan tak bersesih hati...",0
Ngebayangin Elon yg mgkn lg cemas krn endorse annya di Doge malah nyedot SoV btc nya di Tesla ,0
"Umar bin Khattab pernah berkata seperti ini,aku tidak takut sesuatu hilang dari  padaku karna aku tau selain takdirku maka tidak akan pernah jadi milikku,aku pun tidak gelisah dengan sesuatu yang aku miliki kemudian aku kehilangannya, kenapa?",0
"Tidak usah terlalu cemas,Ceritamu ditulis oleh penulis skenario terbaik.",0
anjir gelisah bgt hari ini kenapasi ya,1
"""Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati""",0
Panik sama cemas doang gak bakal bisa menyelesaikan apa yang udah kita mulai.,0
"Gelisah yang melanda, sangatlah mengganggu suasana",1
Udh setahun diruma besok klo udh balik ke asrama pasti rasanya kek cemas cemas gajelas gt iyuh,0
Akan selalu ada tenang di sela-sela gelisah,0
TANDA HATI KOTOR : .- gelisah w/pun tiada masalah .- bangga dgn diri sendiri .- angkuh .- pandang hina org lain .- sombong dan bongkak.- intai keaiban org &amp; sebarkannya .- mengumpat .- suka lihat org lain susah .- lidah laser .- sakiti org dgn sindiran.- berlagak alim utk pujian,0
Sch! Aku kecanduan main hp sampe kalau ga ada hp rasanya gelisah. Cara ngilanginnya gimana yaa,1
"Yang main crypto baru, naik dikit udah cuap sana sini, merah dikit gelisah...Gue yang hold BTC dari  apa kabar.",0
"Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati.",0
"Pikiran tidak tenang,.Tidak fokus,.Gelisah,..Butuh makan sepertinya~",0
"diliat liat mah santuy parah, padahal itu hatinya gelisah bukan main nungguin notif biru... pliss kek biru notifnya",0
Lalap bilang jahat jahat tapi ga berubah:/ jadi gelisah sendiri,0
"Tahun ini, hari ini adalah sahur pertamaku di rumah. Tidak ada sedikitpun gelisah. Keluarga memang tempat paling wah untuk berkeluh kesah...Tadi, Kau tahu apa yang ditanyakan pertama oleh ibuku setelah menyambutku ? Ya, benar. Beliau menanyakan kabar dari dirimu.",0
Ketika nasib menjadi baik. Sungguh kalian akan tertawa saat kalian drama pada masa sedikitnya Allah uji dalam kesusahaan dan cemas,0
huh gelisah bgt buat hari besok jujur gue blm siap... :(,0
"um! plis ini gimana gua ngerasa takut mau keluar rumah krn takut ketemu orang, gatau kenapaaaaaa, pdhl gua dulu ga giniiitrs suka nervous trs kek cemas berlebih ampe keringetan gituuuuuuu",1
"aku teh mau nanya gurunyaa,tpi udah malemm,klo ga nyaaa kepikiran mulu gelisah",0
"ayang malam iko pikiran ambo gundah yng pikiran abng kemanomano , abng cemas nian, kau pai kek siapo kemano, ancur rasonyo ati ko, sakit nian, yaallah ,",0
Gelisah banget kenapa ya :(((,1
"Selaluka cemas makan di warung pojok sendirian, nanti ketemu dan awkward kyk yang lalu, walaupun kecil kemungkinanmi jg skrg iyya wkwkwk",0
"Sdh sehatkah keuangan anda? Jk: Gelisah dg apa yg dipakai orang, Cash Flow = /-, Saving&lt;%.  dr sekian rasio pertnda keuangan blm sehat.",0
"Semaleman gue gelisah gak bisa tidur, gue kira gara-gara kepikiran doi. Ehh taunya gue lupa ikutan goyang Shopee ",0
"Kayaknya beneran udah di tahap anxiety kalo tiap buka whatsapp. Rasanya beneran cemas, takut, deg degan, merasa bersalah, merasa useless. Pengen ngilang rasanya, tapi bahas tugas sama pameran disitu semua...",1
Gelisah ya anak anak bila tak ada line ni,0
"Gini nih terlalu perfeksionis, pembagian kerja gak sama dikiiittt aja, langsung gelisah.",0
"itu kalau lagi cemas/khawatir, parnonya berlebihan loh. ^^",1
"Cemas, Bahagia dan Kamu. .Terimakasih Tuhan.",0
"Emg tai anaknya tuh ribet. Tbtb hp dark mode nya on, bbrp menit kemudian gamau pake dark mode trs bbrp menit kemudian lg dark mode on lgi ribet bgt suka gelisah sendiri semenjak ada fitur dark mode",0
caraku mengatasi cemas dan gelisah adalah dengan begadang atau ga tidur sampe pagi ,0
"kalo abis ditransfer tu, yg td nya gelisah jd tenang gitu ya. gila obat mujarab bgt",0
Dah dengar azan tapi tak solat sumpah rasa gelisah .,0
"dia ngilang, kamu gelisah.kamu ngilang, dia alhamdulillah",0
"Hati yang sepi dari doa dan pujian kepada Tuhan - mudah gelisah, tak sabaran, dan marah tanpa sebab.",0
gelisah bgt njir,1
Tak usah ku takut sbab KAU serta ku....Tak usah ku bimbang KAU di dalam ku....Tak usah ku cemas KAU.penghiburku.....Saat ku lemah KAU kuatku...,0
"Macam mana aku nak study tenang,nak tido tenang nak terus hidup kalau gelisah sebab rasa sakit n rasa bersalah dekat orang",0
"gatau ya malam ini gw pengen minta maaf kalo gw punya salah sama kalian, maaf ya kalo ada ketikan gw yg ga enak gitu menurut kalian, kalo gw salah tolong di tegur ya. dari kemarin ngerasa gelisah aja gitu, makasih sebelumnya :))",0
Hujan ya.. biarin aja. Supaya ga gelisah pengen keluar terus,0
deadlinenya masih lama loh. may th. there are still  days left. kenapa udah gelisah aja deh hh,0
"dengar sir ni membebel, buat aku cemas betol",0
"Semoga Mei disertai kabar-kabar baik. Yang luka, lekas pulih. Duka berganti suka. Cemas yang lebih tenang. Dan doa-doa yang lebih sabar.",0
"Jika hatimu sedih dan tak ada yang mendengarkan gelisah gundamu, cukup datang aja pada Allah, dia pasti ngerti apa yang ada di hatimu ...",0
Gelombang kegembiraan menyelimuti tubuhku membuat hatiku yg paling dalam menjadi gelisah. #Again,0
"Terima kasih semesta telah mengingatkan ku untuk selalu tenang di sela-sela gelisah, dengan perantara di atas meja ...",0
"Udah ya jangan terlalu cemas, sikapku tak berubah, perasaan ku masih sama, aku hanya mengikuti mau mu saja.",0
bila kau menangis. .hatiku pun bersedih bila kau senang. .hatiku pun berbunga bila kau gelisah. .hatiku pun bergejolak ini semua karena. . . kita SEHATI,0
Resah gelisah mengiringi,1
"hlt! Apa wajar kalau sebelum  haid suka ngerasa uringan trs kadang cemas?  aku baru ngerasa gitu, biasanya cuma sakit perut bgt",0
hloo? wkwk udh lama ga jbjb mutual. akun ku mlah jd kliatan kyak bot rt ya ..tbh akhir ini ak ngrasa cape. rasa cemas slalu tiba dteng tanpa sebab smpe ak mikir i hate myself even more. bhkan kmaren smpe di titik dmn pikiran nyakitin diri sndiri dteng ke otak ak,1
"tau ngga? apa yang buat kita gelisah?.""dosa"", jadi.. kita perbanyak istighfar ya karena rasul bilang dosa itu adalah sesuatu yang ngebuat hati kamu bergetar dan kamu takut kalo itu diketahui oleh orang lain sehingga buat hati kita gelisah...jadi perbanyak istighfar.- bang hawa",0
"-rek kenapa yo pas aku panik utowo cemas, aku auto mual, pusing dan keliyengan? Iku lapo yo?",0
Tak usah risau.Tak usah gelisah..Tuhan tau yang terbaik untukmu ,0
Tidur biar gak gelisah.Bangun malah kesamber geledek.Opsi lain gak ada ap?,0
bila kau menangis .. hatiku pun bersedih .. bila kau senang .. hatiku.pun berbunga bila kau gelisah .. hatiku pun bergejolak ini semua karena .. kita SEHATI ..,0
"Dalam kelam malam.Suara gelas pecah tak mengalahkan.Gelisah jarum jam yg berdetak.Mengusir cecak pada dinding pucat.Bohlam kuning temaram.Dan tirai kusam tertiup angin.Bulan yg tinggal separuh.Dan burung cabak pun tak kembali ke sarang.Sisa malam, menunggu pagi yg disembunyikan",0
-fess mulai lg ni tiap malem gelisah:)))),1
Tabahkan hati dan jangan gelisah dgn smua perkara,0
"Sahabat sendiri nusuk dari belakang aja gapernah benci, kalo saya benci anda berarti anda parah sekali. Astagfirullah wkwkwk",0
satu persatu keluarga (perempuannya) yg hampir seumuran mama meninggal. dan rata-rata dibawah mama. mulai cemas .....semoga selalu sehat ya ma ,1
"Nggak bisa tidur lho, kok gelisah...Apa aku gelisah karena kangen yang namanya septrian ",0
" deobiiii makasiihhh banget udah kerja keras udah luangin waktu beberapa hari ini, pasti emosi capek sedih cemas dan lainnya, pat pat kepala kalian and tell yourself ""you're amazing you've worked hard i'm so proud of myself"".another thing u can do is butterfly hug,  (cont..)",0
Sbenernya kalian tahu bahwa obat dari gelisah dan galaumu itu adlah dngn brdoa kpada Tuhan.Tapi knapa kau masih melupakanNya. #KupasGundah,0
"Dulunya terasa indah.Tapi sekarang nyatanya .Terasa gelisah, gundah dsbg;(",1
"""Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati""",1
Gabisa tidur karena cemas ga enak banget gabisa di bawa nonton juga,1
Kyknya kebnykan dosa deh klo gelisah mulu gini,1
"Kwk w pernah nyembunyiin app yutub biar bocil ga yutuban trus. Trus dia ngadu ke ibunya klau yutubnya Nanda ilang, gelisah pokokna bolakbalik rumah sambil tanya ""yutubnya mana""?"". W jawab ""ytbnya hilang/pulang"" trs dia ke rumahnya lagi ""yutubnya pulang....""",0
Alhmdulillah sabrina udh enak bobo lgi. .Knp jdi emak nya yg gelisah gelisah gelisah,0
"lu kalo ga percaya sama diri lu sendiri, yg ada hidup lu isinya cemas, takut, ove. Jadi, yuk bisa yuk pasti bisa @.myself !!!!!!",0
MEMBUAT KITA JADI GEGANA GELISAH GALAU MERENA,0
"Saat ini cemas, saat itu lemas.Karna diteras sempat ku berfikir.Ku ingin abadi seperti wiranto.Hey mana mungkin....Kuhanya manusia terlanjur jelata.Kerap menulis cinta tuk menikam tuhan yang culas",0
Belajar luar negeri.Duit tak pernah cemas.Setelah ditabalkan.Jodoh dengan puteri,0
"lepastu aku selalu terbayangkan kawan kawan aku dah siap assign, aku pun mula gelisah. ..Time nak buat assign, perut nak makan la, mengantuk laa , ape lah akhirnya aku tak sentuh assign...",0
bila kau menangis. .hatiku pun bersedih bila kau senang. .hatiku pun berbunga bila kau gelisah. .hatiku pun bergejolak ini semua karena. . . kita SEHATI,0
"Sebulan cemas, stress, marah, bingung. Tapi saat acara sukses, semuanya terbayar. ..Belajar ngak udh mikirin yg ngak perlu dipikir in. ..Kurang  bulan lagi, dan semuanya akan berakhir. Planku ngak mau lanjut lagi. ..Semoga bisaaaa.",0
"Sial, cemas lagi, muntah lagi!",1
"dialog dini hari,.kepada diriku sendiri..tak bisa ku tertidur lagi,.melayang pikirku tak pasti...dialog dini hari,.resah gelisah mengiringi..berharap ada yang mengerti,.berharap kau ada di sini.",0
